  [10, 29, 7, 7, 45, 27, 41, 24, 93, 13, 41, 30, 13, 19, 4, 63, 34, 21, 9, 88, 5, 71, 25, 27, 50, 36, 15, 56, 43, 89, 28, 60, 77, 37, 29, 84, 13, 8, 81, 47, 62, 15, 29, 18, 88, 13, 46, 42, 0, 45, 8, 25, 98, 16, 3, 100, 43, 28, 11, 3, 18, 12, 79, 86, 49, 1, 16, 48, 79, 98, 26, 64, 45, 69, 1, 62, 19, 25, 41, 81, 93, 24, 40, 8, 40, 25, 47, 48, 27, 13],
  [12, 46, 4, 15, 14, 49, 53, 42, 23, 29, 65, 26, 1, 65, 93, 10, 11, 87, 11, 44, 30, 28, 29, 16, 45, 32, 66, 7, 53, 13, 14, 9, 3, 19, 16, 22, 67, 53, 65, 44, 92, 35, 24, 34, 30, 63, 42, 45, 45, 0, 33, 75, 24, 76, 37, 46, 39, 52, 90, 47, 60, 59, 40, 8, 8, 42, 33, 49, 92, 46, 53, 57, 8, 13, 28, 41, 14, 41, 47, 11, 27, 23, 46, 47, 27, 45, 34, 90, 10, 11],
  [43, 44, 49, 15, 50, 20, 88, 51, 36, 27, 92, 22, 75, 98, 24, 46, 14, 67, 17, 15, 23, 48, 18, 36, 43, 1, 22, 58, 42, 9, 32, 54, 39, 64, 66, 54, 15, 47, 86, 41, 80, 42, 82, 18, 14, 96, 8, 25, 8, 33, 0, 17, 28, 85, 16, 31, 94, 30, 71, 65, 46, 9, 17, 8, 28, 58, 37, 100, 62, 21, 38, 99, 23, 25, 86, 85, 5, 84, 14, 22, 19, 6, 41, 45, 79, 41, 26, 38, 39, 95],
  [86, 10, 37, 40, 4, 11, 30, 2, 55, 9, 90, 44, 85, 8, 2, 35, 7, 99, 38, 4, 11, 30, 63, 44, 13, 48, 91, 35, 38, 33, 43, 40, 96, 41, 16, 24, 17, 81, 12, 9, 17, 30, 70, 64, 48, 98, 26, 44, 25, 75, 17, 0, 47, 19, 19, 6, 27, 14, 3, 45, 84, 62, 62, 22, 66, 41, 47, 63, 18, 25, 35, 26, 36, 42, 66, 14, 27, 18, 6, 72, 61, 14, 99, 26, 84, 62, 6, 16, 76, 46],
  [94, 35, 14, 33, 92, 91, 42, 66, 19, 56, 23, 47, 4, 76, 73, 38, 82, 43, 89, 49, 100, 58, 33, 12, 57, 26, 21, 24, 27, 55, 82, 3, 19, 22, 34, 64, 68, 32, 49, 45, 73, 64, 55, 47, 67, 97, 73, 31, 98, 24, 28, 47, 0, 9, 46, 49, 23, 77, 100, 21, 10, 48, 32, 11, 23, 27, 67, 10, 41, 40, 96, 33, 32, 69, 44, 86, 90, 97, 3, 31, 14, 9, 28, 5, 8, 20, 54, 15, 27, 90],
  [41, 22, 92, 24, 45, 3, 22, 1, 45, 16, 9, 5, 29, 24, 75, 35, 13, 97, 19, 6, 26, 47, 23, 2, 16, 56, 79, 14, 7, 35, 2, 39, 19, 23, 48, 10, 49, 71, 94, 21, 38, 32, 24, 96, 20, 17, 95, 85, 16, 76, 85, 19, 9, 0, 42, 27, 15, 17, 69, 86, 44, 8, 33, 17, 88, 94, 15, 19, 25, 10, 24, 26, 4, 10, 74, 24, 10, 68, 82, 47, 8, 46, 20, 88, 20, 16, 42, 32, 4, 90],
  [41, 10, 5, 44, 35, 35, 38, 96, 57, 40, 45, 86, 33, 9, 43, 28, 27, 3, 48, 25, 33, 22, 15, 85, 49, 42, 35, 93, 45, 32, 32, 48, 100, 48, 9, 38, 86, 30, 28, 41, 41, 48, 12, 15, 24, 18, 59, 84, 3, 37, 16, 19, 46, 42, 0, 36, 25, 10, 9, 14, 3, 3, 53, 9, 5, 55, 77, 46, 80, 10, 4, 73, 18, 54, 36, 52, 27, 26, 14, 75, 89, 93, 95, 31, 61, 17, 3, 28, 67, 23],
  [92, 34, 59, 95, 79, 70, 7, 62, 15, 46, 57, 62, 78, 77, 94, 9, 25, 6, 94, 9, 90, 100, 21, 8, 35, 6, 85, 66, 30, 23, 45, 10, 32, 54, 46, 4, 62, 71, 91, 27, 73, 72, 23, 36, 90, 90, 54, 60, 100, 46, 31, 6, 49, 27, 36, 0, 7, 46, 13, 29, 60, 84, 11, 7, 24, 2, 99, 16, 14, 83, 75, 85, 77, 39, 12, 36, 97, 13, 21, 44, 24, 62, 39, 85, 50, 37, 87, 9, 43, 100],
  [24, 15, 34, 37, 23, 6, 52, 43, 1, 1, 78, 22, 5, 92, 44, 43, 42, 12, 100, 15, 67, 46, 95, 81, 39, 35, 65, 21, 17, 38, 6, 17, 49, 74, 38, 96, 33, 12, 96, 36, 79, 41, 98, 26, 26, 60, 50, 20, 43, 39, 94, 27, 23, 15, 25, 7, 0, 11, 3, 26, 29, 49, 23, 9, 17, 49, 50, 63, 24, 34, 41, 10, 13, 19, 24, 92, 30, 13, 17, 37, 14, 58, 25, 35, 81, 1, 19, 2, 76, 34],
  [13, 56, 23, 40, 18, 45, 35, 88, 14, 12, 60, 46, 44, 54, 50, 12, 88, 10, 21, 17, 12, 20, 29, 38, 9, 98, 43, 28, 5, 3, 7, 7, 79, 49, 3, 11, 36, 33, 6, 57, 36, 36, 17, 40, 17, 61, 8, 5, 28, 52, 30, 14, 77, 17, 10, 46, 11, 0, 48, 8, 78, 86, 36, 92, 45, 35, 43, 42, 16, 45, 49, 36, 75, 19, 25, 29, 55, 36, 47, 8, 46, 18, 32, 13, 57, 74, 7, 40, 47, 81],
  [85, 23, 23, 19, 40, 4, 4, 16, 19, 31, 36, 15, 24, 24, 48, 35, 59, 44, 4, 43, 23, 69, 20, 18, 28, 44, 3, 3, 7, 49, 21, 91, 23, 69, 99, 25, 62, 52, 15, 36, 31, 48, 39, 7, 99, 90, 41, 26, 11, 90, 71, 3, 100, 69, 9, 13, 3, 48, 0, 23, 36, 1, 80, 12, 76, 84, 30, 28, 7, 59, 6, 14, 5, 33, 46, 13, 81, 32, 7, 8, 5, 74, 48, 36, 36, 75, 42, 17, 79, 54],
  [13, 25, 22, 65, 5, 12, 38, 15, 12, 3, 30, 36, 16, 49, 89, 74, 23, 21, 70, 78, 12, 23, 19, 29, 27, 29, 72, 48, 11, 33, 40, 4, 95, 64, 37, 25, 80, 33, 40, 85, 14, 91, 46, 65, 76, 67, 82, 3, 3, 47, 65, 45, 21, 86, 14, 29, 26, 8, 23, 0, 47, 88, 44, 31, 38, 66, 7, 39, 95, 10, 41, 12, 17, 33, 5, 13, 54, 44, 14, 90, 99, 33, 79, 37, 19, 16, 49, 13, 19, 35],
  [19, 77, 45, 64, 3, 98, 10, 52, 70, 40, 46, 9, 2, 60, 98, 24, 12, 69, 84, 9, 12, 40, 19, 20, 70, 83, 25, 10, 23, 65, 50, 34, 18, 27, 15, 59, 29, 43, 7, 32, 1, 40, 22, 27, 1, 81, 20, 82, 18, 60, 46, 84, 10, 44, 3, 60, 29, 78, 36, 47, 0, 40, 6, 29, 27, 15, 51, 13, 86, 11, 6, 3, 43, 72, 31, 7, 6, 78, 36, 87, 6, 40, 15, 15, 42, 4, 42, 43, 65, 51],
  [5, 46, 85, 6, 53, 47, 49, 19, 22, 40, 19, 83, 29, 24, 17, 49, 15, 9, 64, 49, 97, 27, 56, 7, 14, 12, 40, 24, 90, 100, 12, 46, 17, 84, 94, 75, 66, 83, 49, 44, 2, 13, 38, 38, 21, 47, 35, 84, 12, 59, 9, 62, 48, 8, 3, 84, 49, 86, 1, 88, 40, 0, 16, 7, 2, 92, 88, 10, 47, 11, 31, 31, 17, 66, 24, 12, 25, 22, 37, 26, 73, 9, 18, 36, 67, 40, 22, 97, 16, 34],
  [16, 4, 49, 19, 62, 70, 92, 97, 58, 81, 90, 2, 25, 1, 82, 39, 57, 22, 2, 19, 26, 17, 24, 10, 23, 7, 21, 41, 14, 23, 33, 76, 65, 11, 8, 59, 93, 18, 23, 33, 21, 70, 33, 32, 8, 58, 24, 52, 79, 40, 17, 62, 32, 33, 53, 11, 23, 36, 80, 44, 6, 16, 0, 78, 85, 28, 34, 40, 25, 35, 13, 96, 49, 61, 53, 72, 20, 95, 94, 29, 48, 46, 31, 74, 94, 100, 41, 9, 54, 12],
  [10, 35, 69, 42, 45, 94, 53, 92, 12, 61, 3, 31, 48, 47, 62, 33, 6, 4, 24, 83, 62, 18, 68, 37, 70, 12, 21, 10, 37, 3, 98, 8, 8, 92, 15, 18, 38, 11, 48, 28, 6, 40, 20, 52, 13, 58, 38, 18, 86, 8, 8, 22, 11, 17, 9, 7, 9, 92, 12, 31, 29, 7, 78, 0, 21, 25, 23, 22, 73, 94, 20, 11, 33, 15, 46, 21, 87, 41, 19, 65, 36, 59, 25, 43, 75, 44, 63, 37, 60, 34],
  [44, 31, 70, 20, 23, 47, 53, 41, 49, 54, 85, 9, 53, 75, 39, 32, 87, 8, 43, 83, 5, 9, 54, 11, 89, 71, 15, 79, 49, 51, 67, 33, 1, 47, 17, 3, 2, 20, 33, 21, 84, 82, 9, 5, 75, 58, 3, 99, 49, 8, 28, 66, 23, 88, 5, 24, 17, 45, 76, 38, 27, 2, 85, 21, 0, 27, 40, 57, 85, 41, 20, 83, 1, 6, 91, 6, 21, 77, 21, 17, 31, 73, 47, 84, 99, 5, 41, 13, 36, 74],
  [70, 26, 10, 81, 28, 7, 23, 72, 52, 61, 27, 91, 17, 83, 2, 37, 27, 32, 37, 11, 31, 35, 5, 45, 36, 44, 62, 40, 72, 63, 93, 25, 91, 89, 4, 37, 53, 49, 64, 23, 78, 26, 7, 6, 41, 7, 44, 49, 1, 42, 58, 41, 27, 94, 55, 2, 49, 35, 84, 66, 15, 92, 28, 25, 27, 0, 16, 51, 43, 24, 49, 1, 30, 43, 82, 34, 32, 33, 4, 16, 25, 57, 78, 20, 5, 11, 37, 25, 98, 89],
  [23, 85, 23, 12, 36, 97, 14, 89, 7, 27, 31, 3, 74, 98, 76, 22, 8, 90, 31, 93, 45, 15, 40, 49, 1, 22, 12, 5, 43, 10, 37, 46, 78, 58, 9, 29, 43, 91, 87, 21, 29, 52, 76, 7, 16, 43, 30, 36, 16, 33, 37, 47, 67, 15, 77, 99, 50, 43, 30, 7, 51, 88, 34, 23, 40, 16, 0, 39, 79, 4, 86, 23, 27, 56, 51, 23, 18, 82, 35, 84, 30, 38, 28, 74, 11, 16, 16, 26, 66, 49],
  [38, 68, 24, 54, 35, 48, 68, 33, 87, 27, 13, 38, 98, 53, 42, 26, 8, 19, 45, 24, 39, 14, 43, 66, 63, 33, 47, 100, 72, 24, 80, 45, 1, 60, 20, 47, 1, 7, 75, 38, 12, 40, 78, 71, 40, 40, 5, 84, 48, 49, 100, 63, 10, 19, 46, 16, 63, 42, 28, 39, 13, 10, 40, 22, 57, 51, 39, 0, 7, 19, 10, 36, 22, 43, 20, 80, 61, 33, 35, 29, 80, 36, 22, 50, 12, 5, 55, 16, 1, 41],
  [30, 13, 28, 7, 1, 37, 48, 36, 71, 2, 36, 27, 49, 53, 17, 46, 31, 69, 70, 45, 40, 59, 26, 41, 35, 22, 35, 46, 7, 46, 76, 2, 8, 30, 39, 19, 75, 21, 65, 65, 3, 7, 45, 8, 17, 86, 75, 30, 79, 92, 62, 18, 41, 25, 80, 14, 24, 16, 7, 95, 86, 47, 25, 73, 85, 43, 79, 7, 0, 4, 39, 34, 3, 46, 40, 70, 43, 5, 20, 72, 46, 95, 3, 20, 52, 26, 5, 89, 21, 84],
  [7, 99, 39, 40, 6, 47, 5, 6, 24, 6, 29, 23, 38, 39, 1, 48, 45, 90, 29, 35, 49, 36, 12, 75, 18, 72, 35, 7, 64, 48, 98, 24, 33, 27, 2, 65, 70, 45, 97, 94, 99, 10, 14, 31, 87, 20, 35, 41, 98, 46, 21, 25, 40, 10, 10, 83, 34, 45, 59, 10, 11, 11, 35, 94, 41, 24, 4, 19, 4, 0, 10, 67, 13, 32, 41, 39, 15, 34, 33, 11, 59, 29, 13, 61, 1, 20, 37, 18, 31, 35],
  [22, 91, 62, 32, 20, 4, 52, 33, 58, 83, 44, 41, 89, 49, 1, 11, 15, 45, 30, 21, 30, 58, 5, 15, 22, 37, 80, 10, 45, 11, 2, 2, 61, 21, 49, 30, 82, 39, 35, 19, 32, 37, 55, 24, 57, 71, 17, 45, 26, 53, 38, 35, 96, 24, 4, 75, 41, 49, 6, 41, 6, 31, 13, 20, 20, 49, 86, 10, 39, 10, 0, 42, 13, 67, 30, 47, 29, 32, 69, 60, 27, 32, 11, 5, 2, 42, 43, 33, 4, 1],
  [82, 16, 4, 21, 91, 49, 7, 78, 20, 19, 44, 17, 85, 6, 2, 13, 44, 27, 32, 5, 92, 60, 35, 38, 71, 18, 19, 52, 36, 8, 63, 96, 41, 27, 79, 62, 5, 86, 18, 31, 77, 8, 38, 79, 7, 84, 34, 45, 64, 57, 99, 26, 33, 26, 73, 85, 10, 36, 14, 12, 3, 31, 96, 11, 83, 1, 23, 36, 34, 67, 42, 0, 82, 63, 75, 41, 5, 46, 42, 12, 95, 94, 27, 34, 11, 27, 11, 52, 34, 43],
  [16, 29, 62, 43, 12, 54, 39, 90, 46, 57, 47, 38, 1, 33, 27, 68, 66, 49, 46, 84, 26, 31, 14, 48, 30, 88, 43, 9, 96, 33, 4, 24, 28, 70, 42, 92, 26, 1, 72, 56, 47, 12, 63, 35, 1, 88, 3, 44, 45, 8, 23, 36, 32, 4, 18, 77, 13, 75, 5, 17, 43, 17, 49, 33, 1, 30, 27, 22, 3, 13, 13, 82, 0, 15, 40, 15, 38, 59, 47, 14, 84, 45, 38, 92, 12, 33, 92, 35, 49, 3],
  [12, 39, 43, 52, 45, 33, 59, 62, 21, 18, 31, 18, 44, 26, 13, 94, 91, 1, 76, 43, 10, 32, 60, 31, 32, 27, 70, 22, 45, 11, 72, 68, 89, 28, 38, 68, 74, 100, 40, 94, 86, 2, 17, 82, 15, 37, 18, 18, 69, 13, 25, 42, 69, 10, 54, 39, 19, 19, 33, 33, 72, 66, 61, 15, 6, 43, 56, 43, 46, 32, 67, 63, 15, 0, 47, 21, 28, 32, 23, 1, 75, 29, 44, 46, 91, 57, 68, 30, 89, 28],
  [18, 52, 69, 6, 52, 3, 20, 42, 93, 32, 22, 7, 3, 6, 16, 67, 5, 46, 24, 12, 3, 74, 17, 36, 68, 65, 39, 35, 36, 17, 69, 2, 15, 67, 28, 50, 23, 8, 38, 88, 67, 4, 6, 5, 33, 22, 27, 61, 1, 28, 86, 66, 44, 74, 36, 12, 24, 25, 46, 5, 31, 24, 53, 46, 91, 82, 51, 20, 40, 41, 30, 75, 40, 47, 0, 46, 15, 37, 82, 24, 54, 55, 12, 49, 26, 79, 22, 87, 58, 27],
  [70, 60, 5, 41, 5, 91, 21, 72, 29, 45, 48, 6, 62, 98, 12, 80, 27, 45, 94, 81, 58, 48, 4, 8, 38, 43, 32, 12, 30, 7, 22, 49, 46, 15, 66, 51, 77, 1, 97, 29, 50, 47, 27, 19, 15, 8, 17, 96, 62, 41, 85, 14, 86, 24, 52, 36, 92, 29, 13, 13, 7, 12, 72, 21, 6, 34, 23, 80, 70, 39, 47, 41, 15, 21, 46, 0, 80, 29, 37, 17, 43, 43, 50, 1, 18, 57, 12, 13, 8, 98],
  [81, 65, 100, 37, 86, 94, 38, 39, 26, 42, 64, 26, 33, 96, 35, 31, 17, 21, 3, 90, 21, 16, 59, 19, 66, 5, 85, 3, 12, 5, 47, 3, 12, 61, 39, 72, 59, 57, 60, 27, 38, 29, 81, 45, 23, 46, 44, 49, 19, 14, 5, 27, 90, 10, 27, 97, 30, 55, 81, 54, 6, 25, 20, 87, 21, 32, 18, 61, 43, 15, 29, 5, 38, 28, 15, 80, 0, 26, 22, 13, 31, 91, 52, 64, 39, 38, 12, 37, 15, 65],
  [3, 51, 94, 33, 73, 15, 17, 25, 91, 59, 5, 58, 34, 40, 70, 47, 82, 13, 28, 42, 21, 13, 36, 15, 18, 26, 6, 31, 29, 49, 8, 43, 28, 30, 16, 2, 36, 9, 89, 7, 100, 4, 67, 24, 3, 15, 89, 5, 25, 41, 84, 18, 97, 68, 26, 13, 13, 36, 32, 44, 78, 22, 95, 41, 77, 33, 82, 33, 5, 34, 32, 46, 59, 32, 37, 29, 26, 0, 10, 23, 37, 28, 14, 36, 6, 35, 83, 61, 39, 5],
  [51, 22, 44, 12, 84, 19, 22, 68, 67, 63, 77, 34, 90, 40, 24, 12, 44, 74, 95, 46, 55, 12, 25, 33, 43, 2, 35, 15, 24, 12, 76, 39, 50, 98, 30, 49, 9, 24, 57, 30, 21, 97, 35, 20, 69, 7, 33, 33, 41, 47, 14, 6, 3, 82, 14, 21, 17, 47, 7, 14, 36, 37, 94, 19, 21, 4, 35, 35, 20, 33, 69, 42, 47, 23, 82, 37, 22, 10, 0, 66, 68, 7, 48, 91, 40, 5, 18, 72, 8, 83],
  [2, 30, 7, 17, 20, 97, 49, 74, 11, 1, 1, 44, 5, 96, 2, 30, 11, 17, 73, 25, 4, 8, 17, 95, 23, 11, 41, 89, 28, 37, 51, 43, 40, 38, 17, 36, 30, 4, 96, 17, 31, 79, 57, 23, 16, 44, 7, 7, 81, 11, 22, 72, 31, 47, 75, 44, 37, 8, 8, 90, 87, 26, 29, 65, 17, 16, 84, 29, 72, 11, 60, 12, 14, 1, 24, 17, 13, 23, 66, 0, 85, 74, 78, 40, 18, 3, 17, 18, 66, 97],
  [31, 74, 14, 24, 37, 30, 49, 59, 15, 17, 68, 100, 8, 9, 9, 96, 30, 20, 15, 43, 86, 15, 25, 80, 70, 96, 82, 70, 79, 89, 29, 60, 7, 44, 34, 8, 36, 55, 4, 24, 49, 34, 73, 15, 82, 2, 42, 33, 93, 27, 19, 61, 14, 8, 89, 24, 14, 46, 5, 99, 6, 73, 48, 36, 31, 25, 30, 80, 46, 59, 27, 95, 84, 75, 54, 43, 31, 37, 68, 85, 0, 64, 22, 26, 17, 28, 1, 70, 88, 13],
  [35, 41, 2, 33, 88, 77, 35, 18, 24, 28, 96, 69, 45, 25, 66, 38, 35, 40, 9, 23, 32, 7, 40, 100, 51, 32, 86, 9, 37, 46, 5, 45, 14, 37, 24, 47, 20, 3, 67, 96, 16, 86, 5, 45, 30, 26, 16, 24, 24, 23, 6, 14, 9, 46, 93, 62, 58, 18, 74, 33, 40, 9, 46, 59, 73, 57, 38, 36, 95, 29, 32, 94, 45, 29, 55, 43, 91, 28, 7, 74, 64, 0, 36, 1, 43, 20, 21, 21, 30, 38],
  [6, 44, 43, 3, 38, 41, 96, 33, 39, 26, 12, 42, 34, 3, 80, 18, 80, 10, 21, 10, 64, 76, 55, 18, 71, 66, 12, 54, 77, 11, 7, 18, 73, 82, 43, 39, 90, 45, 45, 33, 75, 98, 17, 28, 72, 86, 46, 95, 40, 46, 41, 99, 28, 20, 95, 39, 25, 32, 48, 79, 15, 18, 31, 25, 47, 78, 28, 22, 3, 13, 11, 27, 38, 44, 12, 50, 52, 14, 48, 78, 22, 36, 0, 29, 99, 79, 44, 12, 24, 42],
  [76, 76, 30, 36, 54, 35, 1, 99, 49, 45, 11, 58, 20, 79, 98, 18, 73, 52, 49, 67, 97, 95, 42, 12, 48, 13, 12, 75, 12, 69, 53, 62, 9, 88, 46, 46, 24, 33, 8, 7, 29, 1, 38, 29, 15, 44, 38, 1, 8, 47, 45, 26, 5, 88, 31, 85, 35, 13, 36, 37, 15, 36, 74, 43, 84, 20, 74, 50, 20, 61, 5, 34, 92, 46, 49, 1, 64, 36, 91, 40, 26, 1, 29, 0, 57, 73, 58, 37, 95, 29],
  [48, 42, 93, 1, 11, 45, 96, 34, 26, 31, 75, 10, 90, 22, 82, 83, 33, 16, 36, 78, 49, 100, 20, 5, 48, 20, 20, 12, 40, 50, 12, 59, 75, 3, 39, 33, 4, 2, 21, 17, 83, 35, 49, 5, 23, 19, 10, 40, 40, 27, 79, 84, 8, 20, 61, 50, 81, 57, 36, 19, 42, 67, 94, 75, 99, 5, 11, 12, 52, 1, 2, 11, 12, 91, 26, 18, 39, 6, 40, 18, 17, 43, 99, 57, 0, 7, 59, 84, 22, 70],
  [34, 78, 17, 31, 36, 85, 48, 4, 49, 21, 16, 25, 64, 20, 91, 79, 58, 38, 66, 15, 61, 72, 52, 48, 26, 2, 5, 3, 12, 55, 57, 44, 44, 47, 45, 52, 58, 2, 68, 47, 41, 74, 20, 37, 4, 10, 7, 14, 25, 45, 41, 62, 20, 16, 17, 37, 1, 74, 75, 16, 4, 40, 100, 44, 5, 11, 16, 5, 26, 20, 42, 27, 33, 57, 79, 57, 38, 35, 5, 3, 28, 20, 79, 73, 7, 0, 42, 77, 58, 39],
  [52, 30, 86, 51, 12, 27, 15, 27, 70, 70, 28, 59, 3, 71, 55, 8, 4, 40, 1, 66, 94, 87, 33, 12, 15, 34, 73, 20, 71, 38, 31, 8, 79, 68, 37, 25, 15, 21, 18, 41, 37, 18, 99, 43, 10, 35, 25, 39, 47, 34, 26, 6, 54, 42, 3, 87, 19, 7, 42, 49, 42, 22, 41, 63, 41, 37, 16, 55, 5, 37, 43, 11, 92, 68, 22, 12, 12, 83, 18, 17, 1, 21, 44, 58, 59, 42, 0, 26, 63, 81],
  [13, 100, 23, 76, 8, 85, 32, 26, 66, 28, 19, 11, 18, 31, 4, 86, 13, 6, 47, 59, 38, 44, 40, 7, 46, 6, 23, 56, 38, 94, 88, 80, 7, 35, 53, 78, 65, 48, 4, 21, 12, 94, 47, 9, 11, 85, 28, 84, 48, 90, 38, 16, 15, 32, 28, 9, 2, 40, 17, 13, 43, 97, 9, 37, 13, 25, 26, 16, 89, 18, 33, 52, 35, 30, 87, 13, 37, 61, 72, 18, 70, 21, 12, 37, 84, 77, 26, 0, 80, 63],
  [39, 95, 78, 25, 21, 12, 51, 47, 7, 61, 82, 44, 24, 30, 20, 88, 9, 37, 23, 41, 34, 49, 46, 24, 74, 17, 6, 90, 12, 75, 100, 33, 48, 13, 86, 37, 3, 47, 29, 18, 7, 41, 47, 15, 26, 72, 17, 58, 27, 10, 39, 76, 27, 4, 67, 43, 76, 47, 79, 19, 65, 16, 54, 60, 36, 98, 66, 1, 21, 31, 4, 34, 49, 89, 58, 8, 15, 39, 8, 66, 88, 30, 24, 95, 22, 58, 63, 80, 0, 19],
  [36, 92, 53, 41, 22, 34, 100, 17, 34, 55, 18, 50, 37, 13, 31, 95, 86, 61, 16, 35, 28, 92, 62, 24, 11, 52, 10, 97, 5, 66, 11, 34, 35, 48, 91, 75, 95, 95, 22, 70, 44, 19, 7, 92, 20, 40, 87, 59, 13, 11, 95, 46, 90, 90, 23, 100, 34, 81, 54, 35, 51, 34, 12, 34, 74, 89, 49, 41, 84, 35, 1, 43, 3, 28, 27, 98, 65, 5, 83, 97, 13, 38, 42, 29, 70, 39, 81, 63, 19, 0],
];
