  [48, 18, 98, 63, 14, 51, 8, 23, 34, 46, 96, 10, 20, 33, 28, 20, 41, 34, 7, 3, 87, 74, 12, 50, 2, 38, 44, 50, 18, 86, 23, 21, 38, 15, 18, 0, 49, 5, 22, 87, 62, 52, 78, 90, 30, 41, 35, 70, 58, 7, 33, 21, 46, 43, 78, 21, 37, 19, 15, 45, 43, 77, 77, 77, 37, 43, 49, 2, 80, 13, 2, 28, 44, 34, 99, 16, 1, 40, 5, 17, 29, 51, 35, 87, 37, 36, 86, 6, 19, 24, 19, 5, 69, 46, 50, 40, 10, 98, 89, 33, 9, 68, 32, 87, 33, 47, 81, 6, 93, 8, 18, 43, 41, 9, 61, 7, 79, 43, 13, 38, 17, 25, 4, 44, 91, 82, 23, 40, 3, 90],
  [5, 26, 37, 14, 5, 54, 83, 25, 69, 50, 18, 35, 35, 78, 33, 6, 11, 6, 59, 22, 72, 100, 71, 40, 32, 34, 38, 14, 20, 20, 25, 99, 99, 34, 44, 49, 0, 23, 84, 66, 7, 30, 3, 8, 33, 1, 4, 49, 18, 2, 27, 19, 26, 91, 94, 40, 11, 8, 1, 25, 29, 26, 33, 7, 42, 19, 24, 25, 49, 28, 11, 96, 18, 28, 36, 15, 17, 7, 59, 12, 73, 88, 45, 67, 85, 34, 60, 3, 28, 27, 96, 31, 42, 39, 86, 11, 32, 98, 10, 79, 20, 67, 53, 50, 14, 96, 26, 45, 22, 30, 5, 74, 31, 57, 61, 35, 25, 11, 36, 16, 19, 48, 13, 44, 17, 28, 27, 3, 27, 30],
  [47, 25, 9, 27, 5, 9, 31, 37, 32, 63, 38, 23, 31, 40, 13, 47, 22, 30, 43, 50, 32, 20, 16, 40, 25, 56, 6, 48, 23, 32, 21, 43, 50, 39, 4, 5, 23, 0, 68, 19, 61, 15, 29, 6, 46, 18, 23, 90, 18, 88, 39, 37, 16, 21, 29, 87, 39, 25, 34, 44, 19, 28, 26, 94, 6, 9, 8, 41, 84, 44, 38, 51, 85, 16, 49, 5, 45, 42, 58, 78, 6, 39, 16, 35, 39, 37, 23, 33, 34, 23, 34, 27, 28, 65, 37, 26, 12, 22, 47, 11, 98, 39, 5, 34, 22, 19, 43, 86, 93, 9, 56, 58, 4, 12, 65, 17, 68, 96, 34, 23, 45, 31, 62, 98, 8, 51, 34, 78, 68, 6],
  [13, 53, 86, 49, 61, 60, 48, 20, 24, 7, 51, 31, 14, 42, 31, 8, 24, 38, 14, 14, 39, 7, 48, 34, 82, 1, 96, 20, 34, 6, 41, 9, 91, 2, 8, 22, 84, 68, 0, 35, 48, 45, 83, 91, 43, 45, 44, 24, 16, 35, 2, 20, 71, 40, 87, 55, 19, 64, 40, 12, 19, 77, 77, 49, 4, 9, 97, 34, 10, 20, 71, 30, 15, 21, 6, 96, 70, 3, 30, 19, 91, 36, 85, 63, 10, 20, 78, 22, 31, 38, 88, 34, 85, 40, 11, 68, 47, 29, 6, 40, 45, 35, 63, 36, 32, 35, 47, 7, 97, 29, 69, 58, 40, 90, 19, 64, 77, 34, 81, 28, 47, 13, 12, 21, 81, 89, 38, 5, 94, 74],
  [40, 28, 31, 22, 20, 32, 20, 8, 87, 15, 27, 49, 76, 21, 25, 75, 44, 6, 2, 62, 32, 95, 38, 13, 40, 8, 30, 28, 14, 54, 41, 7, 26, 34, 35, 87, 66, 19, 35, 0, 93, 27, 32, 33, 30, 33, 58, 66, 21, 38, 24, 3, 47, 68, 37, 49, 78, 21, 3, 49, 45, 75, 42, 21, 50, 83, 11, 16, 29, 38, 37, 11, 45, 36, 46, 84, 18, 75, 19, 6, 96, 36, 11, 6, 25, 15, 66, 12, 8, 77, 24, 87, 65, 61, 26, 30, 58, 46, 16, 63, 41, 25, 66, 43, 30, 27, 12, 95, 79, 6, 48, 11, 19, 16, 32, 53, 56, 23, 32, 47, 19, 50, 37, 57, 7, 96, 62, 26, 12, 22],
  [73, 42, 15, 46, 92, 46, 37, 42, 1, 23, 36, 31, 44, 11, 79, 34, 91, 86, 5, 9, 34, 1, 68, 24, 7, 78, 19, 22, 97, 18, 39, 20, 33, 68, 10, 62, 7, 61, 48, 93, 0, 93, 3, 23, 5, 16, 2, 30, 91, 57, 32, 7, 69, 25, 19, 42, 37, 27, 77, 70, 46, 2, 59, 98, 17, 34, 100, 79, 58, 24, 89, 11, 5, 43, 89, 49, 30, 75, 49, 96, 13, 30, 14, 23, 1, 49, 46, 55, 44, 11, 8, 66, 8, 6, 8, 38, 27, 7, 35, 26, 26, 14, 12, 51, 45, 39, 43, 22, 31, 20, 90, 68, 29, 14, 21, 29, 29, 30, 66, 12, 6, 33, 40, 28, 20, 61, 35, 72, 33, 29],
  [97, 7, 46, 37, 14, 89, 19, 42, 30, 33, 97, 91, 41, 8, 5, 8, 53, 27, 64, 9, 2, 21, 88, 13, 31, 26, 28, 19, 44, 8, 18, 94, 19, 41, 95, 52, 30, 15, 45, 27, 93, 0, 1, 46, 4, 10, 37, 27, 11, 36, 46, 2, 28, 46, 32, 55, 39, 48, 36, 99, 27, 25, 89, 63, 85, 100, 100, 95, 32, 85, 24, 20, 77, 36, 21, 25, 84, 43, 15, 18, 41, 28, 18, 11, 8, 51, 49, 61, 22, 35, 42, 50, 26, 6, 85, 24, 35, 34, 3, 31, 34, 64, 42, 24, 96, 48, 19, 74, 8, 90, 60, 51, 28, 38, 67, 77, 15, 91, 64, 52, 36, 3, 17, 47, 47, 65, 4, 13, 9, 7],
  [83, 77, 47, 14, 92, 28, 1, 24, 19, 15, 5, 5, 11, 33, 25, 53, 8, 70, 86, 63, 51, 19, 36, 9, 1, 45, 12, 99, 27, 73, 8, 87, 63, 8, 79, 78, 3, 29, 83, 32, 3, 1, 0, 20, 11, 7, 35, 19, 23, 22, 55, 23, 37, 44, 18, 62, 6, 13, 48, 46, 90, 46, 35, 45, 2, 64, 96, 99, 20, 76, 42, 39, 24, 23, 8, 15, 56, 35, 25, 99, 33, 36, 65, 43, 14, 59, 67, 29, 13, 88, 8, 65, 40, 4, 42, 40, 33, 45, 10, 51, 92, 16, 48, 11, 55, 32, 30, 60, 4, 39, 30, 64, 13, 81, 88, 13, 37, 38, 34, 46, 46, 11, 8, 41, 38, 41, 30, 39, 15, 14],
  [8, 24, 73, 12, 96, 31, 44, 60, 39, 36, 82, 11, 43, 27, 51, 3, 11, 89, 1, 9, 85, 34, 31, 34, 28, 17, 52, 81, 53, 28, 74, 18, 39, 97, 36, 90, 8, 6, 91, 33, 23, 46, 20, 0, 35, 2, 53, 42, 12, 6, 97, 10, 98, 66, 83, 28, 91, 83, 41, 15, 98, 17, 5, 78, 40, 37, 28, 27, 67, 49, 12, 23, 9, 54, 26, 39, 20, 85, 48, 44, 54, 22, 12, 27, 15, 7, 83, 34, 40, 85, 99, 93, 30, 6, 11, 86, 6, 50, 11, 29, 89, 23, 76, 93, 35, 49, 8, 92, 100, 2, 32, 82, 44, 39, 10, 60, 14, 81, 59, 57, 20, 22, 10, 3, 63, 22, 20, 22, 5, 39],
  [16, 26, 90, 92, 92, 11, 44, 41, 34, 49, 99, 36, 51, 45, 41, 49, 56, 87, 46, 34, 1, 9, 15, 2, 45, 37, 5, 40, 98, 38, 12, 28, 13, 46, 8, 30, 33, 46, 43, 30, 5, 4, 11, 35, 0, 71, 12, 17, 6, 94, 4, 7, 2, 33, 23, 22, 82, 9, 46, 19, 24, 62, 81, 38, 12, 71, 9, 71, 47, 28, 7, 70, 34, 47, 33, 57, 36, 37, 28, 88, 93, 30, 14, 23, 2, 14, 76, 53, 21, 50, 44, 40, 77, 33, 11, 25, 100, 75, 25, 16, 39, 42, 54, 33, 77, 21, 43, 93, 33, 85, 44, 12, 44, 43, 37, 55, 49, 9, 95, 23, 14, 81, 65, 27, 38, 46, 79, 54, 7, 97],
  [35, 25, 30, 3, 3, 45, 13, 74, 75, 17, 40, 66, 93, 29, 81, 12, 34, 8, 79, 17, 23, 62, 59, 2, 50, 38, 88, 38, 35, 56, 35, 11, 44, 43, 48, 41, 1, 18, 45, 33, 16, 10, 7, 2, 71, 0, 95, 22, 89, 18, 22, 62, 91, 70, 75, 10, 38, 52, 21, 3, 67, 73, 89, 22, 63, 89, 93, 29, 34, 34, 69, 100, 55, 96, 8, 43, 34, 57, 13, 20, 50, 48, 92, 58, 49, 79, 19, 10, 33, 66, 60, 94, 20, 31, 11, 12, 31, 55, 6, 26, 24, 85, 9, 35, 23, 99, 40, 5, 89, 73, 9, 21, 45, 47, 98, 31, 31, 32, 80, 10, 23, 30, 96, 48, 54, 61, 28, 94, 39, 30],
  [53, 50, 41, 48, 49, 27, 13, 45, 76, 21, 28, 36, 17, 2, 44, 15, 18, 88, 13, 29, 39, 27, 45, 19, 23, 46, 37, 25, 17, 10, 76, 71, 13, 67, 74, 35, 4, 23, 44, 58, 2, 37, 35, 53, 12, 95, 0, 4, 71, 39, 67, 29, 1, 52, 78, 56, 53, 10, 37, 28, 97, 27, 17, 40, 2, 43, 44, 45, 66, 2, 12, 18, 36, 29, 64, 55, 56, 14, 4, 3, 2, 35, 12, 31, 70, 11, 35, 57, 41, 13, 49, 74, 40, 38, 18, 4, 87, 69, 4, 20, 72, 22, 14, 31, 25, 35, 99, 20, 75, 92, 53, 40, 12, 54, 42, 67, 4, 21, 46, 5, 83, 14, 35, 12, 91, 54, 36, 42, 1, 37],
  [26, 71, 97, 92, 48, 55, 37, 42, 12, 79, 34, 90, 18, 21, 21, 78, 12, 74, 69, 29, 9, 15, 1, 44, 41, 58, 35, 31, 95, 34, 45, 45, 26, 91, 83, 70, 49, 90, 24, 66, 30, 27, 19, 42, 17, 22, 4, 0, 73, 6, 64, 76, 90, 95, 29, 26, 55, 20, 43, 36, 46, 99, 16, 7, 30, 48, 94, 37, 22, 29, 33, 23, 17, 25, 68, 57, 45, 36, 26, 45, 62, 58, 22, 78, 47, 46, 65, 32, 69, 48, 44, 50, 36, 25, 92, 44, 50, 74, 33, 37, 21, 1, 27, 74, 43, 21, 7, 77, 25, 25, 53, 7, 18, 19, 46, 10, 3, 19, 6, 21, 49, 72, 50, 5, 8, 79, 43, 62, 15, 100],
  [12, 88, 60, 7, 8, 4, 18, 79, 30, 9, 70, 1, 11, 25, 2, 37, 37, 17, 16, 91, 66, 23, 51, 15, 26, 48, 2, 55, 5, 75, 28, 59, 4, 68, 81, 58, 18, 18, 16, 21, 91, 11, 23, 12, 6, 89, 71, 73, 0, 46, 64, 26, 88, 33, 52, 64, 71, 28, 81, 74, 19, 13, 40, 85, 15, 22, 14, 44, 25, 47, 40, 32, 38, 54, 31, 97, 33, 97, 98, 10, 44, 70, 47, 5, 31, 28, 93, 98, 43, 15, 79, 85, 60, 44, 91, 92, 17, 20, 23, 47, 6, 2, 3, 31, 89, 30, 42, 81, 19, 35, 22, 96, 38, 42, 42, 8, 30, 44, 20, 31, 34, 2, 27, 33, 34, 7, 74, 37, 36, 69],
  [45, 36, 25, 1, 32, 1, 10, 45, 9, 16, 69, 48, 45, 75, 70, 82, 90, 39, 19, 68, 35, 69, 55, 22, 61, 36, 3, 56, 58, 18, 60, 29, 88, 49, 2, 7, 2, 88, 35, 38, 57, 36, 22, 6, 94, 18, 39, 6, 46, 0, 59, 1, 39, 48, 56, 45, 5, 68, 40, 38, 42, 71, 5, 22, 2, 29, 26, 10, 82, 19, 8, 3, 48, 9, 16, 15, 41, 26, 22, 63, 7, 51, 39, 44, 60, 13, 3, 3, 48, 14, 37, 44, 83, 2, 90, 87, 63, 3, 28, 41, 51, 96, 100, 85, 4, 55, 71, 51, 87, 13, 21, 8, 14, 37, 8, 50, 92, 3, 2, 43, 41, 66, 11, 28, 84, 25, 73, 62, 13, 31],
  [30, 80, 78, 26, 81, 27, 37, 98, 10, 11, 49, 6, 14, 61, 26, 45, 23, 85, 42, 10, 88, 32, 90, 50, 31, 61, 81, 70, 48, 37, 35, 80, 2, 70, 44, 33, 27, 39, 2, 24, 32, 46, 55, 97, 4, 22, 67, 64, 64, 59, 0, 11, 47, 39, 89, 30, 19, 71, 93, 31, 47, 59, 29, 66, 73, 92, 11, 83, 47, 20, 14, 19, 71, 5, 23, 9, 19, 30, 13, 17, 39, 36, 89, 78, 88, 97, 5, 31, 26, 46, 9, 48, 43, 57, 10, 66, 6, 7, 79, 49, 44, 66, 1, 47, 50, 84, 10, 72, 75, 4, 7, 31, 68, 20, 26, 87, 48, 58, 4, 5, 75, 23, 6, 68, 29, 65, 35, 27, 33, 10],
  [77, 36, 10, 74, 34, 44, 42, 28, 86, 76, 5, 46, 28, 92, 47, 12, 14, 64, 63, 1, 43, 18, 32, 20, 10, 1, 15, 55, 40, 32, 74, 93, 22, 21, 42, 21, 19, 37, 20, 3, 7, 2, 23, 10, 7, 62, 29, 76, 26, 1, 11, 0, 97, 13, 47, 25, 61, 31, 17, 43, 87, 38, 11, 49, 84, 67, 34, 6, 28, 13, 28, 29, 39, 20, 80, 67, 74, 29, 39, 27, 90, 41, 71, 23, 16, 45, 35, 23, 90, 69, 18, 62, 43, 96, 36, 44, 85, 52, 17, 10, 10, 31, 10, 27, 5, 83, 32, 29, 79, 90, 44, 84, 69, 9, 3, 7, 62, 4, 78, 62, 28, 91, 20, 65, 10, 34, 48, 3, 42, 76],
  [7, 36, 15, 18, 67, 91, 88, 97, 31, 17, 28, 41, 44, 23, 45, 80, 39, 26, 47, 41, 10, 91, 30, 10, 43, 37, 26, 39, 7, 21, 18, 47, 41, 29, 38, 46, 26, 16, 71, 47, 69, 28, 37, 98, 2, 91, 1, 90, 88, 39, 47, 97, 0, 48, 34, 83, 35, 5, 10, 97, 40, 75, 56, 100, 82, 28, 40, 39, 79, 32, 20, 35, 9, 52, 37, 7, 42, 86, 95, 39, 6, 35, 68, 88, 86, 74, 64, 96, 44, 37, 9, 30, 24, 48, 98, 40, 40, 4, 73, 14, 44, 45, 4, 34, 36, 69, 27, 41, 6, 85, 43, 18, 64, 49, 1, 36, 39, 66, 83, 23, 38, 86, 15, 26, 10, 41, 12, 27, 1, 6],
  [79, 48, 82, 32, 3, 42, 23, 96, 48, 9, 33, 44, 41, 45, 24, 48, 30, 32, 36, 2, 55, 32, 4, 19, 23, 64, 8, 48, 76, 4, 35, 5, 14, 18, 44, 43, 91, 21, 40, 68, 25, 46, 44, 66, 33, 70, 52, 95, 33, 48, 39, 13, 48, 0, 15, 100, 15, 13, 27, 18, 43, 47, 26, 75, 32, 7, 28, 37, 22, 87, 7, 25, 20, 10, 7, 62, 77, 7, 26, 3, 58, 10, 37, 47, 20, 12, 48, 1, 94, 36, 39, 49, 23, 68, 32, 42, 53, 40, 29, 28, 37, 45, 100, 22, 32, 33, 9, 80, 50, 38, 14, 71, 58, 20, 19, 1, 16, 9, 63, 42, 5, 26, 8, 6, 8, 1, 5, 71, 13, 48],
  [19, 31, 26, 8, 26, 24, 20, 78, 16, 4, 5, 19, 80, 44, 45, 30, 94, 39, 25, 11, 23, 77, 9, 23, 63, 74, 26, 27, 10, 25, 14, 4, 5, 9, 46, 78, 94, 29, 87, 37, 19, 32, 18, 83, 23, 75, 78, 29, 52, 56, 89, 47, 34, 15, 0, 75, 90, 8, 8, 70, 26, 100, 19, 52, 41, 40, 81, 19, 34, 83, 24, 13, 44, 27, 23, 4, 66, 95, 67, 13, 67, 28, 23, 39, 40, 29, 25, 2, 51, 36, 61, 40, 78, 24, 13, 14, 2, 49, 18, 91, 15, 63, 32, 8, 3, 6, 39, 23, 18, 19, 62, 98, 30, 23, 89, 77, 15, 1, 45, 46, 58, 9, 79, 8, 57, 50, 19, 22, 72, 62],
  [19, 26, 22, 46, 20, 30, 66, 96, 16, 7, 81, 41, 77, 32, 40, 4, 79, 30, 41, 58, 42, 26, 28, 95, 13, 38, 70, 13, 40, 45, 20, 94, 53, 13, 39, 21, 40, 87, 55, 49, 42, 55, 62, 28, 22, 10, 56, 26, 64, 45, 30, 25, 83, 100, 75, 0, 19, 56, 8, 15, 19, 39, 10, 3, 21, 80, 83, 33, 5, 51, 72, 30, 4, 38, 66, 68, 4, 64, 28, 23, 81, 92, 59, 58, 20, 91, 3, 86, 47, 22, 24, 30, 57, 81, 27, 34, 32, 17, 23, 6, 24, 7, 98, 25, 35, 49, 74, 35, 43, 57, 42, 73, 54, 48, 30, 66, 43, 76, 18, 12, 49, 52, 38, 64, 95, 20, 62, 15, 55, 53],
  [13, 11, 2, 72, 13, 7, 83, 26, 69, 95, 73, 25, 40, 99, 11, 5, 24, 25, 87, 80, 38, 42, 26, 47, 61, 92, 36, 45, 76, 88, 27, 5, 100, 23, 13, 37, 11, 39, 19, 78, 37, 39, 6, 91, 82, 38, 53, 55, 71, 5, 19, 61, 35, 15, 90, 19, 0, 100, 8, 20, 13, 32, 47, 13, 34, 37, 17, 2, 30, 43, 17, 47, 13, 44, 6, 27, 62, 45, 64, 22, 53, 69, 33, 32, 25, 1, 15, 92, 62, 73, 38, 72, 16, 41, 85, 93, 11, 48, 43, 70, 53, 45, 12, 18, 21, 8, 28, 82, 31, 44, 27, 37, 68, 13, 41, 41, 48, 31, 5, 42, 39, 76, 41, 63, 35, 49, 41, 54, 15, 58],
  [19, 6, 78, 14, 45, 3, 16, 16, 40, 18, 8, 78, 24, 33, 66, 4, 73, 85, 2, 4, 65, 16, 77, 43, 49, 18, 2, 17, 68, 73, 47, 15, 30, 81, 39, 19, 8, 25, 64, 21, 27, 48, 13, 83, 9, 52, 10, 20, 28, 68, 71, 31, 5, 13, 8, 56, 100, 0, 11, 64, 23, 58, 74, 97, 20, 92, 4, 17, 31, 50, 54, 30, 82, 44, 1, 11, 59, 4, 54, 38, 90, 35, 76, 43, 4, 11, 79, 85, 18, 35, 8, 30, 88, 10, 27, 45, 6, 43, 17, 40, 45, 47, 26, 34, 21, 81, 60, 61, 28, 26, 76, 29, 35, 71, 1, 94, 61, 31, 6, 24, 25, 34, 10, 14, 49, 1, 59, 2, 44, 29],
  [85, 43, 75, 7, 10, 6, 5, 24, 36, 78, 27, 44, 24, 37, 23, 23, 98, 8, 84, 29, 59, 21, 15, 34, 56, 86, 91, 25, 10, 75, 70, 59, 26, 6, 47, 15, 1, 34, 40, 3, 77, 36, 48, 41, 46, 21, 37, 43, 81, 40, 93, 17, 10, 27, 8, 8, 8, 11, 0, 5, 62, 6, 79, 29, 89, 30, 12, 9, 52, 81, 22, 92, 18, 19, 18, 27, 14, 24, 87, 18, 28, 49, 49, 26, 19, 34, 82, 2, 6, 38, 32, 98, 86, 17, 74, 38, 38, 74, 49, 46, 100, 4, 6, 70, 7, 26, 45, 24, 22, 49, 96, 2, 44, 18, 12, 73, 78, 46, 100, 29, 36, 17, 45, 71, 48, 13, 4, 70, 35, 45],
  [12, 75, 8, 90, 9, 35, 43, 29, 37, 19, 1, 30, 56, 100, 69, 49, 5, 23, 51, 34, 92, 7, 47, 2, 85, 15, 85, 32, 2, 6, 77, 99, 31, 3, 3, 45, 25, 44, 12, 49, 70, 99, 46, 15, 19, 3, 28, 36, 74, 38, 31, 43, 97, 18, 70, 15, 20, 64, 5, 0, 57, 32, 33, 41, 39, 66, 39, 32, 61, 39, 6, 77, 12, 54, 74, 38, 9, 38, 13, 1, 8, 21, 26, 78, 49, 49, 50, 5, 14, 5, 10, 36, 47, 26, 15, 55, 51, 42, 20, 1, 47, 1, 63, 5, 21, 9, 87, 42, 89, 40, 39, 17, 95, 3, 47, 93, 41, 7, 63, 16, 35, 51, 29, 11, 1, 78, 24, 26, 21, 11],
  [50, 21, 42, 45, 49, 40, 55, 21, 49, 16, 56, 39, 38, 31, 14, 24, 12, 10, 36, 26, 90, 28, 52, 56, 45, 8, 5, 28, 85, 79, 29, 62, 38, 18, 34, 43, 29, 19, 19, 45, 46, 27, 90, 98, 24, 67, 97, 46, 19, 42, 47, 87, 40, 43, 26, 19, 13, 23, 62, 57, 0, 91, 13, 34, 24, 17, 53, 13, 41, 40, 14, 69, 11, 8, 38, 10, 21, 45, 41, 56, 62, 25, 17, 98, 95, 43, 32, 15, 65, 26, 22, 90, 29, 85, 20, 62, 65, 16, 15, 36, 41, 39, 5, 27, 19, 1, 28, 68, 30, 58, 5, 82, 97, 5, 55, 27, 2, 34, 81, 8, 24, 72, 22, 27, 16, 43, 46, 9, 36, 29],
  [95, 18, 8, 83, 50, 29, 50, 21, 77, 10, 29, 18, 71, 21, 44, 15, 31, 30, 46, 63, 41, 19, 68, 58, 97, 47, 1, 47, 24, 19, 92, 7, 65, 26, 18, 77, 26, 28, 77, 75, 2, 25, 46, 17, 62, 73, 27, 99, 13, 71, 59, 38, 75, 47, 100, 39, 32, 58, 6, 32, 91, 0, 15, 25, 3, 81, 2, 49, 13, 46, 21, 8, 66, 8, 2, 45, 32, 27, 36, 97, 1, 57, 13, 23, 42, 84, 34, 46, 30, 16, 50, 99, 30, 2, 31, 22, 92, 64, 25, 2, 5, 36, 21, 33, 37, 50, 48, 15, 45, 25, 2, 43, 23, 31, 39, 14, 22, 32, 12, 20, 80, 9, 79, 50, 14, 2, 92, 49, 7, 22],
  [9, 84, 45, 20, 9, 31, 71, 54, 69, 6, 37, 75, 51, 62, 46, 6, 7, 7, 8, 38, 17, 24, 41, 21, 77, 15, 67, 28, 62, 13, 78, 76, 29, 34, 2, 77, 33, 26, 77, 42, 59, 89, 35, 5, 81, 89, 17, 16, 40, 5, 29, 11, 56, 26, 19, 10, 47, 74, 79, 33, 13, 15, 0, 22, 15, 14, 18, 38, 13, 1, 85, 41, 30, 48, 71, 19, 18, 23, 98, 75, 3, 93, 43, 98, 43, 74, 41, 31, 28, 24, 24, 74, 47, 46, 10, 22, 63, 94, 43, 38, 69, 43, 10, 4, 39, 48, 19, 22, 31, 99, 52, 23, 8, 9, 19, 53, 13, 35, 24, 7, 99, 89, 33, 8, 66, 26, 13, 12, 13, 30],
  [92, 91, 77, 47, 2, 97, 23, 99, 46, 34, 16, 42, 8, 53, 22, 18, 11, 53, 53, 91, 61, 19, 61, 46, 54, 14, 88, 47, 43, 61, 99, 47, 33, 53, 17, 77, 7, 94, 49, 21, 98, 63, 45, 78, 38, 22, 40, 7, 85, 22, 66, 49, 100, 75, 52, 3, 13, 97, 29, 41, 34, 25, 22, 0, 2, 95, 80, 48, 14, 16, 30, 7, 59, 48, 16, 10, 2, 12, 46, 30, 36, 63, 61, 92, 98, 68, 79, 22, 6, 73, 44, 6, 13, 44, 5, 94, 44, 8, 23, 39, 41, 75, 61, 50, 26, 40, 22, 22, 98, 9, 28, 22, 38, 94, 31, 27, 7, 32, 79, 35, 82, 86, 9, 15, 12, 67, 6, 73, 27, 5],
  [26, 46, 3, 40, 64, 27, 48, 83, 85, 7, 92, 30, 59, 41, 73, 80, 63, 91, 33, 79, 81, 73, 3, 32, 93, 69, 8, 38, 8, 63, 83, 1, 17, 13, 54, 37, 42, 6, 4, 50, 17, 85, 2, 40, 12, 63, 2, 30, 15, 2, 73, 84, 82, 32, 41, 21, 34, 20, 89, 39, 24, 3, 15, 2, 0, 59, 43, 85, 45, 16, 36, 100, 14, 94, 29, 100, 12, 43, 45, 33, 6, 1, 9, 4, 33, 41, 18, 4, 63, 11, 31, 27, 78, 24, 62, 28, 24, 53, 42, 36, 90, 38, 14, 75, 54, 11, 19, 40, 57, 4, 22, 63, 8, 14, 62, 85, 84, 30, 30, 42, 31, 37, 69, 74, 23, 95, 8, 92, 73, 33],
  [26, 15, 40, 23, 92, 17, 37, 71, 92, 2, 15, 11, 73, 31, 52, 28, 41, 1, 16, 26, 7, 12, 46, 77, 65, 35, 96, 20, 40, 36, 17, 48, 40, 57, 40, 43, 19, 9, 9, 83, 34, 100, 64, 37, 71, 89, 43, 48, 22, 29, 92, 67, 28, 7, 40, 80, 37, 92, 30, 66, 17, 81, 14, 95, 59, 0, 8, 27, 37, 19, 32, 60, 49, 32, 4, 17, 37, 45, 18, 2, 54, 14, 27, 5, 69, 60, 18, 53, 31, 86, 38, 29, 82, 30, 83, 4, 49, 47, 21, 50, 13, 29, 32, 50, 19, 14, 40, 42, 21, 33, 19, 44, 18, 47, 24, 17, 55, 77, 28, 1, 38, 28, 34, 10, 42, 87, 89, 56, 54, 59],
  [97, 32, 29, 21, 22, 81, 10, 12, 3, 8, 71, 21, 4, 37, 4, 35, 93, 7, 86, 39, 52, 59, 2, 14, 28, 46, 27, 10, 42, 10, 50, 28, 48, 32, 32, 49, 24, 8, 97, 11, 100, 100, 96, 28, 9, 93, 44, 94, 14, 26, 11, 34, 40, 28, 81, 83, 17, 4, 12, 39, 53, 2, 18, 80, 43, 8, 0, 25, 19, 2, 9, 40, 38, 17, 58, 24, 44, 35, 13, 16, 72, 51, 24, 19, 64, 17, 34, 2, 11, 79, 18, 50, 85, 22, 7, 91, 28, 3, 30, 42, 18, 55, 42, 18, 24, 52, 23, 9, 29, 12, 22, 82, 44, 21, 45, 33, 19, 75, 29, 99, 64, 99, 26, 55, 31, 19, 12, 15, 16, 88],
  [4, 15, 92, 28, 45, 31, 4, 98, 11, 20, 94, 18, 62, 76, 82, 44, 14, 14, 45, 27, 11, 10, 7, 75, 50, 98, 84, 42, 12, 37, 42, 39, 30, 49, 30, 2, 25, 41, 34, 16, 79, 95, 99, 27, 71, 29, 45, 37, 44, 10, 83, 6, 39, 37, 19, 33, 2, 17, 9, 32, 13, 49, 38, 48, 85, 27, 25, 0, 29, 44, 29, 86, 33, 74, 39, 39, 27, 30, 15, 7, 83, 39, 49, 39, 31, 72, 83, 2, 18, 66, 40, 82, 27, 28, 73, 82, 36, 92, 7, 56, 6, 69, 30, 41, 32, 22, 28, 40, 49, 5, 80, 19, 90, 8, 25, 70, 47, 85, 66, 99, 8, 95, 25, 32, 46, 19, 81, 11, 18, 26],
  [28, 92, 12, 76, 4, 87, 32, 24, 59, 13, 4, 80, 15, 10, 30, 35, 43, 15, 92, 6, 74, 29, 14, 98, 14, 69, 76, 51, 3, 54, 15, 79, 83, 83, 34, 80, 49, 84, 10, 29, 58, 32, 20, 67, 47, 34, 66, 22, 25, 82, 47, 28, 79, 22, 34, 5, 30, 31, 52, 61, 41, 13, 13, 14, 45, 37, 19, 29, 0, 36, 55, 40, 11, 47, 15, 72, 78, 13, 7, 2, 44, 11, 26, 33, 83, 25, 13, 27, 56, 87, 14, 27, 39, 8, 16, 16, 80, 85, 3, 16, 54, 41, 2, 8, 15, 10, 5, 48, 9, 13, 33, 46, 28, 11, 63, 50, 21, 60, 100, 70, 39, 19, 45, 43, 37, 100, 86, 27, 4, 30],
  [23, 5, 89, 12, 3, 45, 66, 3, 38, 57, 53, 1, 73, 64, 41, 100, 20, 15, 17, 24, 44, 63, 46, 5, 44, 42, 11, 89, 10, 97, 46, 76, 20, 42, 40, 13, 28, 44, 20, 38, 24, 85, 76, 49, 28, 34, 2, 29, 47, 19, 20, 13, 32, 87, 83, 51, 43, 50, 81, 39, 40, 46, 1, 16, 16, 19, 2, 44, 36, 0, 32, 9, 62, 22, 22, 1, 43, 28, 45, 44, 1, 66, 63, 4, 37, 29, 74, 47, 74, 2, 16, 7, 67, 5, 45, 17, 63, 33, 17, 63, 46, 17, 21, 48, 85, 43, 45, 79, 5, 42, 33, 57, 48, 48, 7, 10, 26, 86, 92, 40, 29, 30, 22, 6, 59, 20, 39, 36, 42, 61],
